id,company_id,amount,status,created_at,paid_at
7045,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-17,
7046,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-21,
7047,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.69,paid,2019-02-21,2019-02-21
7048,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-03,
7049,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.29,paid,2019-01-06,2019-01-06
7050,cbf1c8b09cd5b549416d49d220a40cbd317f952e,142.57,paid,2019-03-07,2019-03-07
7051,cbf1c8b09cd5b549416d49d220a40cbd317f952e,139.94,paid,2019-03-15,2019-03-15
7052,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.2,pending_payment,2019-01-13,
7053,cbf1c8b09cd5b549416d49d220a40cbd317f952e,8740.27,pending_payment,2019-02-01,
7054,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-09,
7055,cbf1c8b09cd5b549416d49d220a40cbd317f952e,118.41,paid,2019-03-30,2019-03-31
7056,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.33,refunded,2019-03-12,2019-03-12
7057,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.07,paid,2019-03-25,2019-03-25
7058,cbf1c8b09cd5b549416d49d220a40cbd317f952e,241.99,paid,2019-03-16,2019-03-16
7059,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.48,paid,2019-03-21,2019-03-21
7060,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,voided,2019-05-03,
7061,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.74,paid,2019-02-23,2019-02-23
7062,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.65,paid,2019-05-17,2019-05-18
7063,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-07,
7064,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.04,paid,2019-05-02,2019-05-02
7065,cbf1c8b09cd5b549416d49d220a40cbd317f952e,206.2,paid,2019-02-26,2019-02-26
7066,8f642dc67fccf861548dfe1c761ce22f795e91f0,7548.0,pending_payment,2019-01-24,
7067,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.9,paid,2019-05-17,2019-05-17
7068,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.45,paid,2019-03-04,2019-03-04
7069,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.68,paid,2019-03-17,2019-03-17
7070,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.62,voided,2019-05-03,
7071,cbf1c8b09cd5b549416d49d220a40cbd317f952e,110.19,paid,2019-03-03,2019-03-03
7072,cbf1c8b09cd5b549416d49d220a40cbd317f952e,145.12,paid,2019-05-14,2019-05-14
7073,cbf1c8b09cd5b549416d49d220a40cbd317f952e,148.65,paid,2019-04-18,2019-04-18
7074,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.59,paid,2019-01-04,2019-01-04
7075,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-16,
7076,cbf1c8b09cd5b549416d49d220a40cbd317f952e,297.56,paid,2019-04-04,2019-04-04
7077,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-01-15,2019-01-15
7078,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.73,paid,2019-04-03,2019-04-03
7079,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.09,paid,2019-04-06,2019-04-06
7080,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.93,paid,2019-04-25,2019-04-25
7081,cbf1c8b09cd5b549416d49d220a40cbd317f952e,149.32,paid,2019-02-08,2019-02-08
7082,cbf1c8b09cd5b549416d49d220a40cbd317f952e,251.34,paid,2019-03-29,2019-03-29
7083,cbf1c8b09cd5b549416d49d220a40cbd317f952e,12.27,paid,2019-02-05,2019-02-05
7084,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.0,voided,2019-02-28,
7085,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.0,paid,2019-04-16,2019-04-16
7086,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.65,paid,2019-03-22,2019-03-22
7087,cbf1c8b09cd5b549416d49d220a40cbd317f952e,125.73,paid,2019-02-21,2019-02-21
7088,cbf1c8b09cd5b549416d49d220a40cbd317f952e,32.79,pending_payment,2019-03-30,
7089,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.81,pending_payment,2019-05-02,
7090,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-03-23,2019-03-23
7091,cbf1c8b09cd5b549416d49d220a40cbd317f952e,89.08,paid,2019-04-13,2019-04-13
7092,cbf1c8b09cd5b549416d49d220a40cbd317f952e,110.22,voided,2019-02-13,
7093,cbf1c8b09cd5b549416d49d220a40cbd317f952e,103.32,paid,2019-05-17,2019-05-18
7094,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.26,paid,2019-02-27,2019-02-27
7095,cbf1c8b09cd5b549416d49d220a40cbd317f952e,148.45,paid,2019-04-11,2019-04-11
7096,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.82,paid,2019-04-02,2019-04-02
7097,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-17,
7098,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.05,paid,2019-01-13,2019-01-13
7099,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-04,2019-01-04
7100,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-10,
7101,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.32,paid,2019-04-26,2019-04-26
7102,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.82,voided,2019-02-19,
7103,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.59,paid,2019-03-01,2019-03-01
7104,cbf1c8b09cd5b549416d49d220a40cbd317f952e,32.47,voided,2019-03-20,
7105,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.89,voided,2019-02-01,
7106,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-13,
7107,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.22,paid,2019-01-14,2019-01-14
7108,cbf1c8b09cd5b549416d49d220a40cbd317f952e,135.86,paid,2019-02-06,2019-02-06
7109,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.59,paid,2019-05-13,2019-05-13
7110,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-04,
7111,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.52,voided,2019-03-08,
7112,cbf1c8b09cd5b549416d49d220a40cbd317f952e,141.36,paid,2019-02-21,2019-02-21
7113,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.6,paid,2019-02-19,2019-02-19
7114,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.69,paid,2019-02-10,2019-02-10
7115,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.47,paid,2019-02-19,2019-02-19
7116,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.23,pending_payment,2019-05-13,
7117,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40282.94,pending_payment,2019-05-06,
7118,cbf1c8b09cd5b549416d49d220a40cbd317f952e,105.38,paid,2019-04-29,2019-04-29
7119,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.19,paid,2019-01-11,2019-01-11
7120,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.5,voided,2019-03-14,
7121,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-18,
7122,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-03,
7123,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-04,
7124,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-13,
7125,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.69,paid,2019-04-15,2019-04-15
7126,cbf1c8b09cd5b549416d49d220a40cbd317f952e,105.19,paid,2019-03-07,2019-03-07
7127,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-23,
7128,cbf1c8b09cd5b549416d49d220a40cbd317f952e,200.13,pending_payment,2019-02-08,
7129,cbf1c8b09cd5b549416d49d220a40cbd317f952e,27.21,paid,2019-03-29,2019-03-29
7130,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-28,
7131,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-10,
7132,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-12,
7133,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.92,pending_payment,2019-01-02,
7134,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-09,
7135,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.13,paid,2019-04-06,2019-04-07
7136,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.39,paid,2019-05-10,2019-05-10
7137,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.76,paid,2019-01-22,2019-01-23
7138,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-10,
7139,cbf1c8b09cd5b549416d49d220a40cbd317f952e,34.78,paid,2019-03-07,2019-03-07
7140,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-19,
7141,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-27,
7142,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.79,paid,2019-05-09,2019-05-09
7143,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-25,
7144,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.01,voided,2019-05-11,
7145,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.62,pending_payment,2019-04-17,
7146,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-16,
7147,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-27,
7148,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.51,paid,2019-04-02,2019-04-02
7149,8f642dc67fccf861548dfe1c761ce22f795e91f0,1598.0,paid,2019-02-20,2019-02-20
7150,cbf1c8b09cd5b549416d49d220a40cbd317f952e,128.81,paid,2019-02-13,2019-02-13
7151,cbf1c8b09cd5b549416d49d220a40cbd317f952e,154.25,paid,2019-02-17,2019-02-17
7152,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-01-28,2019-01-28
7153,cbf1c8b09cd5b549416d49d220a40cbd317f952e,132.53,paid,2019-05-06,2019-05-06
7154,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.28,voided,2019-03-04,
7155,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-07,
7156,cbf1c8b09cd5b549416d49d220a40cbd317f952e,183.21,paid,2019-03-05,2019-03-05
7157,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-15,
7158,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.23,pending_payment,2019-03-21,
7159,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-31,
7160,cbf1c8b09cd5b549416d49d220a40cbd317f952e,9.51,paid,2019-03-29,2019-03-29
7161,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.78,paid,2019-01-25,2019-01-26
7162,cbf1c8b09cd5b549416d49d220a40cbd317f952e,163.3,paid,2019-03-04,2019-03-04
7163,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.2,paid,2019-05-16,2019-05-16
7164,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-07,2019-02-07
7165,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-24,
7166,cbf1c8b09cd5b549416d49d220a40cbd317f952e,176.82,paid,2019-05-16,2019-05-16
7167,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.02,paid,2019-02-18,2019-02-18
7168,cbf1c8b09cd5b549416d49d220a40cbd317f952e,276.88,paid,2019-05-09,2019-05-09
7169,cbf1c8b09cd5b549416d49d220a40cbd317f952e,136.53,paid,2019-04-21,2019-04-21
7170,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.23,paid,2019-03-27,2019-03-27
7171,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-01-20,2019-01-20
7172,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.72,paid,2019-05-14,2019-05-14
7173,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.21,paid,2019-02-26,2019-02-26
7174,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.75,paid,2019-02-10,2019-02-10
7175,cbf1c8b09cd5b549416d49d220a40cbd317f952e,415.74,pending_payment,2019-01-09,
7176,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.09,paid,2019-02-07,2019-02-07
7177,cbf1c8b09cd5b549416d49d220a40cbd317f952e,114.59,pending_payment,2019-05-02,
7178,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-12,
7179,cbf1c8b09cd5b549416d49d220a40cbd317f952e,130.45,paid,2019-04-16,2019-04-16
7180,cbf1c8b09cd5b549416d49d220a40cbd317f952e,111.2,paid,2019-03-25,2019-03-25
7181,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.46,paid,2019-03-24,2019-03-25
7182,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.86,paid,2019-03-04,2019-03-04
7183,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.43,paid,2019-05-18,2019-05-18
7184,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-29,
7185,cbf1c8b09cd5b549416d49d220a40cbd317f952e,76.96,paid,2019-01-05,2019-01-05
7186,cbf1c8b09cd5b549416d49d220a40cbd317f952e,363.93,paid,2019-05-18,2019-05-18
7187,cbf1c8b09cd5b549416d49d220a40cbd317f952e,117.47,paid,2019-02-20,2019-02-20
7188,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-21,
7189,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.87,paid,2019-05-06,2019-05-06
7190,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.41,paid,2019-03-14,2019-03-14
7191,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-18,
7192,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.51,paid,2019-03-12,2019-03-12
7193,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.32,voided,2019-05-20,
7194,cbf1c8b09cd5b549416d49d220a40cbd317f952e,1754.39,paid,2019-04-01,2019-04-01
7195,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-02-23,2019-02-23
7196,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-29,
7197,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.34,paid,2019-05-10,2019-05-10
7198,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-10,2019-04-10
7199,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-01,
7200,cbf1c8b09cd5b549416d49d220a40cbd317f952e,1219.11,pending_payment,2019-02-10,
7201,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-02,
7202,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-12,
7203,cbf1c8b09cd5b549416d49d220a40cbd317f952e,122.12,paid,2019-04-17,2019-04-18
7204,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-06,
7205,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.44,paid,2019-01-29,2019-01-29
7206,cbf1c8b09cd5b549416d49d220a40cbd317f952e,291.08,voided,2019-03-08,
7207,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.14,paid,2019-04-04,2019-04-04
7208,cbf1c8b09cd5b549416d49d220a40cbd317f952e,137.41,paid,2019-02-10,2019-02-10
7209,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-18,
7210,cbf1c8b09cd5b549416d49d220a40cbd317f952e,96.1,paid,2019-03-09,2019-03-09
7211,cbf1c8b09cd5b549416d49d220a40cbd317f952e,117.69,voided,2019-01-17,
7212,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-17,
7213,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.36,paid,2019-01-01,2019-01-01
7214,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.12,pending_payment,2019-02-08,
7215,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.91,paid,2019-05-09,2019-05-09
7216,cbf1c8b09cd5b549416d49d220a40cbd317f952e,32.89,paid,2019-04-22,2019-04-22
7217,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.48,paid,2019-03-14,2019-03-14
7218,cbf1c8b09cd5b549416d49d220a40cbd317f952e,136.64,voided,2019-01-21,
7219,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-26,
7220,cbf1c8b09cd5b549416d49d220a40cbd317f952e,202.4,pending_payment,2019-02-19,
7221,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.94,pending_payment,2019-04-16,
7222,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-23,
7223,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-26,
7224,cbf1c8b09cd5b549416d49d220a40cbd317f952e,159.71,paid,2019-03-28,2019-03-28
7225,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.67,paid,2019-02-28,2019-02-28
7226,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.82,paid,2019-04-19,2019-04-19
7227,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-04,
7228,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.23,paid,2019-01-25,2019-01-25
7229,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.33,pending_payment,2019-04-21,
7230,cbf1c8b09cd5b549416d49d220a40cbd317f952e,170.15,paid,2019-05-18,2019-05-18
7231,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-12,
7232,cbf1c8b09cd5b549416d49d220a40cbd317f952e,6.68,paid,2019-04-20,2019-04-20
7233,cbf1c8b09cd5b549416d49d220a40cbd317f952e,2178.03,pending_payment,2019-03-06,
7234,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.61,paid,2019-03-05,2019-03-05
7235,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-03,
7236,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.54,paid,2019-01-29,2019-01-29
7237,cbf1c8b09cd5b549416d49d220a40cbd317f952e,10403.28,paid,2019-02-01,2019-02-01
7238,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-01,
7239,cbf1c8b09cd5b549416d49d220a40cbd317f952e,197.91,paid,2019-03-01,2019-03-01
7240,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.07,paid,2019-05-06,2019-05-06
7241,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,voided,2019-02-15,
7242,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-11,
7243,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.14,paid,2019-01-28,2019-01-28
7244,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.87,paid,2019-02-26,2019-02-26
7245,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.19,paid,2019-02-25,2019-02-25
7246,cbf1c8b09cd5b549416d49d220a40cbd317f952e,250.99,pending_payment,2019-02-23,
7247,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-22,
7248,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.69,voided,2019-01-25,
7249,cbf1c8b09cd5b549416d49d220a40cbd317f952e,110.29,paid,2019-02-14,2019-02-14
7250,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.23,paid,2019-04-26,2019-04-26
7251,cbf1c8b09cd5b549416d49d220a40cbd317f952e,150.58,pending_payment,2019-01-09,
7252,cbf1c8b09cd5b549416d49d220a40cbd317f952e,803.8,paid,2019-01-01,2019-01-01
7253,cbf1c8b09cd5b549416d49d220a40cbd317f952e,177.2,paid,2019-04-08,2019-04-08
7254,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-05,2019-02-05
7255,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-07,
7256,cbf1c8b09cd5b549416d49d220a40cbd317f952e,195.1,voided,2019-04-14,
7257,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-07,2019-02-08
7258,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.19,pending_payment,2019-05-17,
7259,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.82,pending_payment,2019-03-31,
7260,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.5,paid,2019-04-04,2019-04-04
7261,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-22,2019-01-22
7262,cbf1c8b09cd5b549416d49d220a40cbd317f952e,165.17,pending_payment,2019-04-10,
7263,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-04,
7264,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.88,paid,2019-02-06,2019-02-06
7265,cbf1c8b09cd5b549416d49d220a40cbd317f952e,117.24,pending_payment,2019-03-02,
7266,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.56,paid,2019-01-13,2019-01-13
7267,8f642dc67fccf861548dfe1c761ce22f795e91f0,519.0,pending_payment,2019-05-08,
7268,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.58,paid,2019-05-09,2019-05-09
7269,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.05,pending_payment,2019-02-24,
7270,cbf1c8b09cd5b549416d49d220a40cbd317f952e,116.93,paid,2019-04-27,2019-04-27
7271,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,voided,2019-03-02,
7272,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.21,paid,2019-04-04,2019-04-04
7273,cbf1c8b09cd5b549416d49d220a40cbd317f952e,214.76,paid,2019-04-05,2019-04-05
7274,cbf1c8b09cd5b549416d49d220a40cbd317f952e,36.05,paid,2019-02-14,2019-02-14
7275,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-29,
7276,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-21,
7277,cbf1c8b09cd5b549416d49d220a40cbd317f952e,157.36,paid,2019-04-04,2019-04-04
7278,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.0,paid,2019-02-20,2019-02-20
7279,cbf1c8b09cd5b549416d49d220a40cbd317f952e,140.46,paid,2019-01-21,2019-01-21
7280,cbf1c8b09cd5b549416d49d220a40cbd317f952e,386.78,paid,2019-01-04,2019-01-04
7281,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,pending_payment,2019-01-30,
7282,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.18,voided,2019-05-07,
7283,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.56,paid,2019-01-03,2019-01-03
7284,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.08,paid,2019-03-23,2019-03-23
7285,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-14,
7286,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,paid,2019-01-04,2019-01-04
7287,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.0,paid,2019-03-07,2019-03-07
7288,cbf1c8b09cd5b549416d49d220a40cbd317f952e,111.73,paid,2019-04-24,2019-04-24
7289,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.21,pending_payment,2019-01-07,
7290,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,pending_payment,2019-02-13,
7291,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-15,
7292,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.95,paid,2019-03-20,2019-03-20
7293,cbf1c8b09cd5b549416d49d220a40cbd317f952e,171.94,paid,2019-01-16,2019-01-16
7294,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-31,
7295,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-17,
7296,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.11,voided,2019-05-04,
7297,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-02-20,2019-02-20
7298,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-11,
7299,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-09,
7300,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-07,
7301,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.61,paid,2019-04-23,2019-04-24
7302,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-21,
7303,cbf1c8b09cd5b549416d49d220a40cbd317f952e,102.12,paid,2019-03-04,2019-03-04
7304,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-10,
7305,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.1,paid,2019-02-15,2019-02-15
7306,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.28,paid,2019-05-17,2019-05-17
7307,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.51,paid,2019-05-13,2019-05-13
7308,cbf1c8b09cd5b549416d49d220a40cbd317f952e,137.2,paid,2019-04-08,2019-04-08
7309,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-30,
7310,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.17,paid,2019-01-27,2019-01-27
7311,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-02,
7312,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-22,
7313,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-24,
7314,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.54,paid,2019-01-23,2019-01-23
7315,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.52,paid,2019-03-02,2019-03-02
7316,cbf1c8b09cd5b549416d49d220a40cbd317f952e,250.43,paid,2019-01-15,2019-01-16
7317,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.52,paid,2019-03-23,2019-03-23
7318,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.5,paid,2019-03-20,2019-03-20
7319,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.78,paid,2019-03-11,2019-03-11
7320,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.14,voided,2019-03-13,
7321,cbf1c8b09cd5b549416d49d220a40cbd317f952e,201.41,paid,2019-03-27,2019-03-28
7322,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-21,
